id,text,label,severity,obd_code,language
473,Fuel Gauge Drops Quickly el lessance ykhlas bi sraa el compteur ta lessance ynzel bi sraa الوقود ينتهي بسرعة مؤشر الوقود ينزل بسرعة carburant se vide vite jauge baisse rapidement Fuel Gauge Drops Quickly P0460,carburant,متوسط,P0460,mixed_ar_fr_dz
474,Fuel Gauge Drops Quickly el lessance ykhlas bi sraa el compteur ta lessance ynzel bi sraa الوقود ينتهي بسرعة مؤشر الوقود ينزل بسرعة carburant se vide vite jauge baisse rapidement Fuel Gauge Drops Quickly P0460,carburant,متوسط,P0460,mixed_ar_fr_dz
475,Fuel Gauge Drops Quickly el lessance ykhlas bi sraa el compteur ta lessance ynzel bi sraa الوقود ينتهي بسرعة مؤشر الوقود ينزل بسرعة carburant se vide vite jauge baisse rapidement Fuel Gauge Drops Quickly P0460,carburant,متوسط,P0460,mixed_ar_fr_dz
476,Brake Lights Not Working les feux derriere ma ykhdemoch feux stop morts أضواء الفرملة لا تعمل لمبات التوقف مطفأة feux de frein éteints stop lights not working Brake Lights Not Working B1000,électricité,متوسط,B1000,mixed_ar_fr_dz
477,Brake Lights Not Working les feux derriere ma ykhdemoch feux stop morts أضواء الفرملة لا تعمل لمبات التوقف مطفأة feux de frein éteints stop lights not working Brake Lights Not Working B1000,électricité,متوسط,B1000,mixed_ar_fr_dz
478,Brake Lights Not Working les feux derriere ma ykhdemoch feux stop morts أضواء الفرملة لا تعمل لمبات التوقف مطفأة feux de frein éteints stop lights not working Brake Lights Not Working B1000,électricité,متوسط,B1000,mixed_ar_fr_dz
479,Brake Lights Not Working les feux derriere ma ykhdemoch feux stop morts أضواء الفرملة لا تعمل لمبات التوقف مطفأة feux de frein éteints stop lights not working Brake Lights Not Working B1000,électricité,متوسط,B1000,mixed_ar_fr_dz
480,Brake Lights Not Working les feux derriere ma ykhdemoch feux stop morts أضواء الفرملة لا تعمل لمبات التوقف مطفأة feux de frein éteints stop lights not working Brake Lights Not Working B1000,électricité,متوسط,B1000,mixed_ar_fr_dz
481,Brake Lights Not Working les feux derriere ma ykhdemoch feux stop morts أضواء الفرملة لا تعمل لمبات التوقف مطفأة feux de frein éteints stop lights not working Brake Lights Not Working B1000,électricité,متوسط,B1000,mixed_ar_fr_dz
482,Brake Lights Not Working les feux derriere ma ykhdemoch feux stop morts أضواء الفرملة لا تعمل لمبات التوقف مطفأة feux de frein éteints stop lights not working Brake Lights Not Working B1000,électricité,متوسط,B1000,mixed_ar_fr_dz
483,Brake Lights Not Working les feux derriere ma ykhdemoch feux stop morts أضواء الفرملة لا تعمل لمبات التوقف مطفأة feux de frein éteints stop lights not working Brake Lights Not Working B1000,électricité,متوسط,B1000,mixed_ar_fr_dz
484,Brake Lights Not Working les feux derriere ma ykhdemoch feux stop morts أضواء الفرملة لا تعمل لمبات التوقف مطفأة feux de frein éteints stop lights not working Brake Lights Not Working B1000,électricité,متوسط,B1000,mixed_ar_fr_dz
485,Brake Lights Not Working les feux derriere ma ykhdemoch feux stop morts أضواء الفرملة لا تعمل لمبات التوقف مطفأة feux de frein éteints stop lights not working Brake Lights Not Working B1000,électricité,متوسط,B1000,mixed_ar_fr_dz
486,Brake Lights Not Working les feux derriere ma ykhdemoch feux stop morts أضواء الفرملة لا تعمل لمبات التوقف مطفأة feux de frein éteints stop lights not working Brake Lights Not Working B1000,électricité,متوسط,B1000,mixed_ar_fr_dz
487,Brake Lights Not Working les feux derriere ma ykhdemoch feux stop morts أضواء الفرملة لا تعمل لمبات التوقف مطفأة feux de frein éteints stop lights not working Brake Lights Not Working B1000,électricité,متوسط,B1000,mixed_ar_fr_dz
488,Brake Lights Not Working les feux derriere ma ykhdemoch feux stop morts أضواء الفرملة لا تعمل لمبات التوقف مطفأة feux de frein éteints stop lights not working Brake Lights Not Working B1000,électricité,متوسط,B1000,mixed_ar_fr_dz
489,Brake Lights Not Working les feux derriere ma ykhdemoch feux stop morts أضواء الفرملة لا تعمل لمبات التوقف مطفأة feux de frein éteints stop lights not working Brake Lights Not Working B1000,électricité,متوسط,B1000,mixed_ar_fr_dz
490,Brake Lights Not Working les feux derriere ma ykhdemoch feux stop morts أضواء الفرملة لا تعمل لمبات التوقف مطفأة feux de frein éteints stop lights not working Brake Lights Not Working B1000,électricité,متوسط,B1000,mixed_ar_fr_dz
491,Brake Lights Not Working les feux derriere ma ykhdemoch feux stop morts أضواء الفرملة لا تعمل لمبات التوقف مطفأة feux de frein éteints stop lights not working Brake Lights Not Working B1000,électricité,متوسط,B1000,mixed_ar_fr_dz
492,Brake Lights Not Working les feux derriere ma ykhdemoch feux stop morts أضواء الفرملة لا تعمل لمبات التوقف مطفأة feux de frein éteints stop lights not working Brake Lights Not Working B1000,électricité,متوسط,B1000,mixed_ar_fr_dz
493,Brake Lights Not Working les feux derriere ma ykhdemoch feux stop morts أضواء الفرملة لا تعمل لمبات التوقف مطفأة feux de frein éteints stop lights not working Brake Lights Not Working B1000,électricité,متوسط,B1000,mixed_ar_fr_dz
494,Brake Lights Not Working les feux derriere ma ykhdemoch feux stop morts أضواء الفرملة لا تعمل لمبات التوقف مطفأة feux de frein éteints stop lights not working Brake Lights Not Working B1000,électricité,متوسط,B1000,mixed_ar_fr_dz
495,Brake Lights Not Working les feux derriere ma ykhdemoch feux stop morts أضواء الفرملة لا تعمل لمبات التوقف مطفأة feux de frein éteints stop lights not working Brake Lights Not Working B1000,électricité,متوسط,B1000,mixed_ar_fr_dz
496,Brake Lights Not Working les feux derriere ma ykhdemoch feux stop morts أضواء الفرملة لا تعمل لمبات التوقف مطفأة feux de frein éteints stop lights not working Brake Lights Not Working B1000,électricité,متوسط,B1000,mixed_ar_fr_dz
497,Brake Lights Not Working les feux derriere ma ykhdemoch feux stop morts أضواء الفرملة لا تعمل لمبات التوقف مطفأة feux de frein éteints stop lights not working Brake Lights Not Working B1000,électricité,متوسط,B1000,mixed_ar_fr_dz
498,Brake Lights Not Working les feux derriere ma ykhdemoch feux stop morts أضواء الفرملة لا تعمل لمبات التوقف مطفأة feux de frein éteints stop lights not working Brake Lights Not Working B1000,électricité,متوسط,B1000,mixed_ar_fr_dz
499,Brake Lights Not Working les feux derriere ma ykhdemoch feux stop morts أضواء الفرملة لا تعمل لمبات التوقف مطفأة feux de frein éteints stop lights not working Brake Lights Not Working B1000,électricité,متوسط,B1000,mixed_ar_fr_dz
500,Brake Lights Not Working les feux derriere ma ykhdemoch feux stop morts أضواء الفرملة لا تعمل لمبات التوقف مطفأة feux de frein éteints stop lights not working Brake Lights Not Working B1000,électricité,متوسط,B1000,mixed_ar_fr_dz
501,Heater Blows Cold in Winter le chauffage baroud f shta ma fi dfa f tomobile التدفئة تعمل بهواء بارد شتاءً لا دفء في السيارة chauffage souffle froid en hiver pas de chaleur Heater Blows Cold in Winter B1250,refroidissement,متوسط,B1250,mixed_ar_fr_dz
502,Heater Blows Cold in Winter le chauffage baroud f shta ma fi dfa f tomobile التدفئة تعمل بهواء بارد شتاءً لا دفء في السيارة chauffage souffle froid en hiver pas de chaleur Heater Blows Cold in Winter B1250,refroidissement,متوسط,B1250,mixed_ar_fr_dz
503,Heater Blows Cold in Winter le chauffage baroud f shta ma fi dfa f tomobile التدفئة تعمل بهواء بارد شتاءً لا دفء في السيارة chauffage souffle froid en hiver pas de chaleur Heater Blows Cold in Winter B1250,refroidissement,متوسط,B1250,mixed_ar_fr_dz
504,Heater Blows Cold in Winter le chauffage baroud f shta ma fi dfa f tomobile التدفئة تعمل بهواء بارد شتاءً لا دفء في السيارة chauffage souffle froid en hiver pas de chaleur Heater Blows Cold in Winter B1250,refroidissement,متوسط,B1250,mixed_ar_fr_dz
505,Heater Blows Cold in Winter le chauffage baroud f shta ma fi dfa f tomobile التدفئة تعمل بهواء بارد شتاءً لا دفء في السيارة chauffage souffle froid en hiver pas de chaleur Heater Blows Cold in Winter B1250,refroidissement,متوسط,B1250,mixed_ar_fr_dz
506,Heater Blows Cold in Winter le chauffage baroud f shta ma fi dfa f tomobile التدفئة تعمل بهواء بارد شتاءً لا دفء في السيارة chauffage souffle froid en hiver pas de chaleur Heater Blows Cold in Winter B1250,refroidissement,متوسط,B1250,mixed_ar_fr_dz
507,Heater Blows Cold in Winter le chauffage baroud f shta ma fi dfa f tomobile التدفئة تعمل بهواء بارد شتاءً لا دفء في السيارة chauffage souffle froid en hiver pas de chaleur Heater Blows Cold in Winter B1250,refroidissement,متوسط,B1250,mixed_ar_fr_dz
508,Heater Blows Cold in Winter le chauffage baroud f shta ma fi dfa f tomobile التدفئة تعمل بهواء بارد شتاءً لا دفء في السيارة chauffage souffle froid en hiver pas de chaleur Heater Blows Cold in Winter B1250,refroidissement,متوسط,B1250,mixed_ar_fr_dz
509,Heater Blows Cold in Winter le chauffage baroud f shta ma fi dfa f tomobile التدفئة تعمل بهواء بارد شتاءً لا دفء في السيارة chauffage souffle froid en hiver pas de chaleur Heater Blows Cold in Winter B1250,refroidissement,متوسط,B1250,mixed_ar_fr_dz
510,Heater Blows Cold in Winter le chauffage baroud f shta ma fi dfa f tomobile التدفئة تعمل بهواء بارد شتاءً لا دفء في السيارة chauffage souffle froid en hiver pas de chaleur Heater Blows Cold in Winter B1250,refroidissement,متوسط,B1250,mixed_ar_fr_dz
511,Heater Blows Cold in Winter le chauffage baroud f shta ma fi dfa f tomobile التدفئة تعمل بهواء بارد شتاءً لا دفء في السيارة chauffage souffle froid en hiver pas de chaleur Heater Blows Cold in Winter B1250,refroidissement,متوسط,B1250,mixed_ar_fr_dz
512,Heater Blows Cold in Winter le chauffage baroud f shta ma fi dfa f tomobile التدفئة تعمل بهواء بارد شتاءً لا دفء في السيارة chauffage souffle froid en hiver pas de chaleur Heater Blows Cold in Winter B1250,refroidissement,متوسط,B1250,mixed_ar_fr_dz
513,Heater Blows Cold in Winter le chauffage baroud f shta ma fi dfa f tomobile التدفئة تعمل بهواء بارد شتاءً لا دفء في السيارة chauffage souffle froid en hiver pas de chaleur Heater Blows Cold in Winter B1250,refroidissement,متوسط,B1250,mixed_ar_fr_dz
514,Heater Blows Cold in Winter le chauffage baroud f shta ma fi dfa f tomobile التدفئة تعمل بهواء بارد شتاءً لا دفء في السيارة chauffage souffle froid en hiver pas de chaleur Heater Blows Cold in Winter B1250,refroidissement,متوسط,B1250,mixed_ar_fr_dz
515,Heater Blows Cold in Winter le chauffage baroud f shta ma fi dfa f tomobile التدفئة تعمل بهواء بارد شتاءً لا دفء في السيارة chauffage souffle froid en hiver pas de chaleur Heater Blows Cold in Winter B1250,refroidissement,متوسط,B1250,mixed_ar_fr_dz
516,Heater Blows Cold in Winter le chauffage baroud f shta ma fi dfa f tomobile التدفئة تعمل بهواء بارد شتاءً لا دفء في السيارة chauffage souffle froid en hiver pas de chaleur Heater Blows Cold in Winter B1250,refroidissement,متوسط,B1250,mixed_ar_fr_dz
517,Heater Blows Cold in Winter le chauffage baroud f shta ma fi dfa f tomobile التدفئة تعمل بهواء بارد شتاءً لا دفء في السيارة chauffage souffle froid en hiver pas de chaleur Heater Blows Cold in Winter B1250,refroidissement,متوسط,B1250,mixed_ar_fr_dz
518,Heater Blows Cold in Winter le chauffage baroud f shta ma fi dfa f tomobile التدفئة تعمل بهواء بارد شتاءً لا دفء في السيارة chauffage souffle froid en hiver pas de chaleur Heater Blows Cold in Winter B1250,refroidissement,متوسط,B1250,mixed_ar_fr_dz
519,Heater Blows Cold in Winter le chauffage baroud f shta ma fi dfa f tomobile التدفئة تعمل بهواء بارد شتاءً لا دفء في السيارة chauffage souffle froid en hiver pas de chaleur Heater Blows Cold in Winter B1250,refroidissement,متوسط,B1250,mixed_ar_fr_dz
520,Heater Blows Cold in Winter le chauffage baroud f shta ma fi dfa f tomobile التدفئة تعمل بهواء بارد شتاءً لا دفء في السيارة chauffage souffle froid en hiver pas de chaleur Heater Blows Cold in Winter B1250,refroidissement,متوسط,B1250,mixed_ar_fr_dz
521,Heater Blows Cold in Winter le chauffage baroud f shta ma fi dfa f tomobile التدفئة تعمل بهواء بارد شتاءً لا دفء في السيارة chauffage souffle froid en hiver pas de chaleur Heater Blows Cold in Winter B1250,refroidissement,متوسط,B1250,mixed_ar_fr_dz
522,Heater Blows Cold in Winter le chauffage baroud f shta ma fi dfa f tomobile التدفئة تعمل بهواء بارد شتاءً لا دفء في السيارة chauffage souffle froid en hiver pas de chaleur Heater Blows Cold in Winter B1250,refroidissement,متوسط,B1250,mixed_ar_fr_dz
523,Heater Blows Cold in Winter le chauffage baroud f shta ma fi dfa f tomobile التدفئة تعمل بهواء بارد شتاءً لا دفء في السيارة chauffage souffle froid en hiver pas de chaleur Heater Blows Cold in Winter B1250,refroidissement,متوسط,B1250,mixed_ar_fr_dz
524,Heater Blows Cold in Winter le chauffage baroud f shta ma fi dfa f tomobile التدفئة تعمل بهواء بارد شتاءً لا دفء في السيارة chauffage souffle froid en hiver pas de chaleur Heater Blows Cold in Winter B1250,refroidissement,متوسط,B1250,mixed_ar_fr_dz
